                  lambda                      s^                    X11A                    X12A                    Y11A                    Y12A                    Y11B                    Y12B                    X11C                    X12C                    Y11C                    Y12C                    X11G                    X12G                    Y11G                    Y12G                    Y11H                    Y12H                    X11M                    X12M                    Y11M                    Y12M                    Z11M                    Z12M
   1.000000000000000E+00   2.000000000000000E+00   7.002262775580010E+00  -2.551819405626654E+00   6.258202428784257E+00  -1.226226403726815E+00  -8.118220519115464E-02   3.923148220890465E-01   8.001953601953600E+00  -1.250305250305250E-01   8.031533327587313E+00   6.773023213525679E-02   4.193329855121568E-01  -1.009809501427344E+00   1.235477189915488E-02  -3.363488223364076E-02  -2.048223253987842E-03   1.475585995250774E-01   6.788043138835850E+00   4.458879678949539E-01   6.681141613251787E+00  -2.413547498327634E-01   6.666692098078786E+00  -1.302088300406013E-02
   1.000000000000000E+00   2.100000000000000E+00   6.945569182617167E+00  -2.471496302174421E+00   6.243340554605396E+00  -1.190797492565415E+00  -7.478340468853842E-02   3.723970730753706E-01   8.001684528196060E+00  -1.160993678007583E-01   8.028230803808633E+00   6.261726354630576E-02   3.865553113680943E-01  -9.564493438447236E-01   1.094818933064448E-02  -3.036601868642178E-02  -1.801480616542496E-03   1.373573694056820E-01   6.776008014774177E+00   4.170813584560409E-01   6.679216161698678E+00  -2.249408419911088E-01   6.666686533628586E+00  -1.150855366581300E-02
   1.000000000000000E+00   2.200000000000000E+00   6.893747005268454E+00  -2.396617797780069E+00   6.229773646092812E+00  -1.157513814658137E+00  -6.905766683571835E-02   3.539994580085634E-01   8.001457717515708E+00  -1.079993753039050E-01   8.025351490311838E+00   5.801513829279333E-02   3.571257988669335E-01  -9.073883532155093E-01   9.729455759190040E-03  -2.748711654703812E-02  -1.587451596948944E-03   1.280723087784503E-01   6.765405790808799E+00   3.906301079818051E-01   6.677581874927848E+00  -2.099648759462797E-01   6.666682279324629E+00  -1.020218751832507E-02
   1.000000000000000E+00   2.300000000000001E+00   6.846237149323176E+00  -2.326614798820606E+00   6.217351323098731E+00  -1.126174615709120E+00  -6.391659631820333E-02   3.369662041676683E-01   8.001265750074475E+00  -1.006359911715254E-01   8.022831797372055E+00   5.386041569389073E-02   3.306277591277593E-01  -8.621606731599166E-01   8.669899076002706E-03  -2.494330736174966E-02  -1.401530117392195E-03   1.196027880259878E-01   6.756040909223678E+00   3.663082504196760E-01   6.676189668065363E+00  -1.962745537436717E-01   6.666679005809184E+00  -9.069790645710301E-03
   1.000000000000000E+00   2.400000000000000E+00   6.802560025578115E+00  -2.260996683001931E+00   6.205944885570490E+00  -1.096604525020161E+00  -5.928567240853069E-02   3.211616892291410E-01   8.001102640100589E+00  -9.392729432875406E-02   8.020619021921895E+00   5.009907119656049E-02   3.067048288872193E-01  -8.203631907236297E-01   7.745758350820110E-03  -2.268858565910134E-02  -1.239767142575278E-03   1.118612206762086E-01   6.747747357383822E+00   3.439135439081245E-01   6.674999547062253E+00  -1.837363200747434E-01   6.666676471553969E+00  -8.084924951415292E-03
   1.000000000000000E+00   2.500000000000000E+00   6.762302230299873E+00  -2.199338228073606E+00   6.195443603575246E+00  -1.068649544327977E+00  -5.510172680581225E-02   3.064672822493782E-01   8.000963534364489E+00  -8.780206896421934E-02   8.018669266350937E+00   4.668487060763687E-02   2.850511557343642E-01  -7.816456224794216E-01   6.937252182374487E-03  -2.068419667057840E-02  -1.098784173756694E-03   1.047711123595276E-01   6.740383876540520E+00   3.232650301298597E-01   6.673978779682074E+00  -1.722327538658578E-01   6.666674498151385E+00  -7.225645953050663E-03
   1.000000000000000E+00   2.600000000000000E+00   6.725105760206836E+00  -2.141269034247277E+00   6.185751738002669E+00  -1.042173789784113E+00  -5.131094001113572E-02   2.927787665739800E-01   8.000844478969444E+00  -8.219820497009787E-02   8.016945795084435E+00   4.357806433677278E-02   2.654033259775023E-01  -7.457023568017871E-01   6.227840878254257E-03  -1.889734966486021E-02  -9.756940758155879E-04   9.826544177981102E-02   6.733829976394169E+00   3.042007582502265E-01   6.673100462726271E+00  -1.616603623086877E-01   6.666672952904746E+00  -6.473661511770686E-03
   1.000000000000000E+00   3.100000000000000E+00   6.575407188560436E+00  -1.894671072923875E+00   6.146862755727847E+00  -9.281954977086712E-01  -3.684695954208688E-02   2.365473411160472E-01   8.000454667186490E+00  -6.031205695536778E-02   8.010793836428007E+00   3.159960219490977E-02   1.902535007136367E-01  -5.992716776157098E-01   3.750117293995082E-03  -1.238112099409033E-02  -5.538196051535977E-04   7.266782694036114E-02   6.710066956832634E+00   2.280599376007540E-01   6.670187869173020E+00  -1.199048554742072E-01   6.666668906765179E+00  -3.864452753787102E-03
   1.000000000000000E+00   3.600000000000000E+00   6.468638756305296E+00  -1.702243676562940E+00   6.119257097450774E+00  -8.376268290974986E-01  -2.740572172235679E-02   1.952465167196814E-01   8.000259403545043E+00  -4.555541296661492E-02   8.007206547422339E+00   2.366596510902313E-02   1.411412211625509E-01  -4.929059983597096E-01   2.365315831319882E-03  -8.452781798445032E-03  -3.281943029449769E-04   5.521796216711856E-02   6.695917155308290E+00   1.750639392880603E-01   6.668700537892343E+00  -9.129845604821767E-02   6.666667545868370E+00  -2.421021570350925E-03
   1.000000000000000E+00   4.100000000000000E+00   6.389576730544881E+00  -1.547210687782373E+00   6.098898238756937E+00  -7.637245674948857E-01  -2.096268396372398E-02   1.639709371193242E-01   8.000155281388782E+00  -3.524592490732168E-02   8.004998764066213E+00   1.819439410566497E-02   1.076656724918162E-01  -4.129661771525424E-01   1.550563918018640E-03  -5.968958927287345E-03  -2.020930536092471E-04   4.292168294517980E-02   6.687086278056675E+00   1.371407300597798E-01   6.667895753926597E+00  -7.107187025372967E-02   6.666667040493445E+00  -1.578663565682239E-03
   1.000000000000000E+00   4.600000000000000E+00   6.329269587414637E+00  -1.419243065406184E+00   6.083423000113074E+00  -7.021618921144513E-01  -1.640657368789161E-02   1.396954158895704E-01   8.000096790253686E+00  -2.782681077390185E-02   8.003578595510858E+00   1.429479145363800E-02   8.404661444560145E-02  -3.512439964382579E-01   1.050175033989928E-03  -4.335568652099918E-03  -1.287286499686853E-04   3.401240210920322E-02   6.681350702843442E+00   1.093377444802441E-01   6.667438503792095E+00  -5.638094582307995E-02   6.666666836698170E+00  -1.064679936377886E-03
   1.000000000000000E+00   5.100000000000000E+00   6.282148141239982E+00  -1.311589477837689E+00   6.071367333376981E+00  -6.500187268918135E-01  -1.308942530914280E-02   1.204640359514201E-01   8.000062451559094E+00  -2.235209996775482E-02   8.002630792327730E+00   1.143860315401738E-02   6.689487277991431E-02  -3.025293844490521E-01   7.314404203511921E-04  -3.225424799605258E-03  -8.448339234683696E-05   2.740210333196963E-02   6.677496491647943E+00   8.851723112429428E-02   6.667167644044537E+00  -4.546123175303153E-02   6.666666748585784E+00  -7.390043560582542E-04
   1.000000000000000E+00   5.600000000000000E+00   6.244587454134039E+00  -1.219625861012728E+00   6.061782179219206E+00  -6.052448499515437E-01  -1.061462024790202E-02   1.049633478518029E-01   8.000041515539598E+00  -1.822432551105208E-02   8.001978229016645E+00   9.297757494018264E-03   5.413217210731460E-02  -2.633713535017330E-01   5.219411787854912E-04  -2.449408111938232E-03  -5.693053893152308E-05   2.239598831023946E-02   6.674829556994681E+00   7.263194590930772E-02   6.667001307436935E+00  -3.718012425473620E-02   6.666666708146102E+00  -5.258607759361745E-04
   1.000000000000000E+00   6.100000000000000E+00   6.214139258915050E+00  -1.140064641769457E+00   6.054029005403799E+00  -5.663541034736184E-01  -8.729481216613350E-03   9.228328935019485E-02   8.000028325749582E+00  -1.505346468516653E-02   8.001516794249438E+00   7.660965498253751E-03   4.443483594309307E-02  -2.314031873636923E-01   3.804287271136481E-04  -1.893643594091964E-03  -3.927515600003354E-05   1.853636555759919E-02   6.672936702210052E+00   6.031038501854803E-02   6.666895896125798E+00  -3.078868421072542E-02   6.666666688600705E+00  -3.823962666971164E-04
   1.000000000000000E+00   6.600000000000000E+00   6.189098242671173E+00  -1.070496271924700E+00   6.047664626991318E+00  -5.322404687580946E-01  -7.267531901527714E-03   8.177642481140562E-02   8.000019774265137E+00  -1.257753998746201E-02   8.001182886966500E+00   6.387818576918201E-03   3.693197945628934E-02  -2.049541244101015E-01   2.825204984968497E-04  -1.487116177492337E-03  -2.766913481822758E-05   1.551348496937972E-02   6.671563104941686E+00   5.061173092356724E-02   6.666827220570051E+00  -2.577858825630337E-02   6.666666678716591E+00  -2.834304335974682E-04
   1.000000000000000E+00   7.100000000000000E+00   6.168245142202305E+00  -1.009109637317431E+00   6.042373202105433E+00  -5.020624168357123E-01  -6.115898047583532E-03   7.297160631667608E-02   8.000014087774709E+00  -1.061613847636747E-02   8.000936336292648E+00   5.382457620425815E-03   3.103429864087089E-02  -1.828154696995025E-01   2.133279401560102E-04  -1.184170263613663E-03  -1.986282604527916E-05   1.311269006345384E-02   6.670546656323044E+00   4.287675680273240E-02   6.666781367428401E+00  -2.179677705477967E-02   6.666666673514528E+00  -2.136642070720958E-04
   1.000000000000000E+00   7.600000000000000E+00   6.150688413956803E+00  -9.545142184947248E-01   6.037924459786727E+00  -4.751674554601625E-01  -5.196126363994680E-03   6.551915830369355E-02   8.000010220288223E+00  -9.042256922164605E-03   8.000751020719726E+00   4.577880054101553E-03   2.633312245352925E-02  -1.640942236233853E-01   1.634953184172746E-04  -9.546597902794342E-04  -1.450266688117484E-05   1.118206913008760E-02   6.669781357179595E+00   3.663463731318108E-02   6.666750074767994E+00  -1.859294640527185E-02   6.666666670677703E+00  -1.635244027743542E-04
   5.000000000000000E-01   9.999999747378752E-06   9.760342795157456E+00  -4.356274959493655E+00   7.812103177768945E+00  -2.647813672254538E+00  -1.417720936312302E+00   2.008170826080671E+00   8.088762910861195E+00  -2.995793178012556E-01   9.247327129819293E+00   2.771956511759435E-01   2.330895752171563E+00  -2.828973756748060E+00   5.684621179915045E-01  -8.495979811973022E-01   2.753018724738120E-01   4.049611354480006E-01   7.688255306966830E+00   5.279788500728044E-02   7.457815395662287E+00  -4.107941025204166E-01   6.689322386253250E+00  -1.376369373602116E-01
   5.000000000000000E-01   1.999999949475750E-05   9.760316992399623E+00  -4.356253749277937E+00   7.812058945224920E+00  -2.647770942964340E+00  -1.417680757962082E+00   2.008131108151944E+00   8.088760218489709E+00  -2.995747244645355E-01   9.247288554856752E+00   2.771876541712252E-01   2.330895594414439E+00  -2.828971905957782E+00   5.684419396729506E-01  -8.495730595845574E-01   2.752885020191556E-01   4.049528933674545E-01   7.688255101327943E+00   5.281348197929564E-02   7.457786692480050E+00  -4.107906321158221E-01   6.689321249654819E+00  -1.376334731200521E-01
   5.000000000000000E-01   2.999999924213625E-05   9.760291189222658E+00  -4.356232538665556E+00   7.812014714658467E+00  -2.647728215474759E+00  -1.417640581446543E+00   2.008091391865535E+00   8.088757526214243E+00  -2.995701312242336E-01   9.247249981642792E+00   2.771796575537804E-01   2.330895435588904E+00  -2.828970054315001E+00   5.684217623843820E-01  -8.495481390933409E-01   2.752751323823656E-01   4.049446515935250E-01   7.688254895667267E+00   5.282907819929822E-02   7.457757990703102E+00  -4.107871616644528E-01   6.689320113119286E+00  -1.376300089855791E-01
   5.000000000000000E-01   3.999999898951501E-05   9.760265385626582E+00  -4.356211327656531E+00   7.811970486069457E+00  -2.647685489785677E+00  -1.417600406765565E+00   2.008051677221338E+00   8.088754834034798E+00  -2.995655380803475E-01   9.247211410177297E+00   2.771716613235816E-01   2.330895275694987E+00  -2.828968201819738E+00   5.684015861257269E-01  -8.495232197235800E-01   2.752617635633800E-01   4.049364101261933E-01   7.688254689984749E+00   5.284467366731771E-02   7.457729290331354E+00  -4.107836911663186E-01   6.689318976646646E+00  -1.376265449567885E-01
   5.000000000000000E-01   4.999999873689376E-05   9.760239581611442E+00  -4.356190116250906E+00   7.811926259457757E+00  -2.647642765896971E+00  -1.417560233919027E+00   2.008011964219245E+00   8.088752141951367E+00  -2.995609450328741E-01   9.247172840460166E+00   2.771636654806021E-01   2.330895114732739E+00  -2.828966348472030E+00   5.683814108969131E-01  -8.494983014752009E-01   2.752483955621363E-01   4.049281689654405E-01   7.688254484280364E+00   5.286026838338570E-02   7.457700591364709E+00  -4.107802206214283E-01   6.689317840236895E+00  -1.376230810336766E-01
   5.000000000000000E-01   5.999999848427251E-05   9.760213777177263E+00  -4.356168904448693E+00   7.811882034823230E+00  -2.647600043808520E+00  -1.417520062906805E+00   2.007972252859145E+00   8.088749449963947E+00  -2.995563520818111E-01   9.247134272491275E+00   2.771556700248142E-01   2.330894952702188E+00  -2.828964494271891E+00   5.683612366978671E-01  -8.494733843481301E-01   2.752350283785712E-01   4.049199281112476E-01   7.688254278554034E+00   5.287586234753405E-02   7.457671893803076E+00  -4.107767500297911E-01   6.689316703890029E+00  -1.376196172162396E-01
   5.000000000000000E-01   6.999999823165126E-05   9.760187972324092E+00  -4.356147692249934E+00   7.811837812165752E+00  -2.647557323520206E+00  -1.417479893728781E+00   2.007932543140932E+00   8.088746758072535E+00  -2.995517592271559E-01   9.247095706270516E+00   2.771476749561914E-01   2.330894789603379E+00  -2.828962639219355E+00   5.683410635285178E-01  -8.494484683422949E-01   2.752216620126227E-01   4.049116875635961E-01   7.688254072805712E+00   5.289145555979169E-02   7.457643197646362E+00  -4.107732793914161E-01   6.689315567606045E+00  -1.376161535044736E-01
   5.000000000000000E-01   7.999999797903001E-05   9.760162167051949E+00  -4.356126479654646E+00   7.811793591485183E+00  -2.647514605031903E+00  -1.417439726384831E+00   2.007892835064495E+00   8.088744066277124E+00  -2.995471664689057E-01   9.247057141797775E+00   2.771396802747063E-01   2.330894625436346E+00  -2.828960783314439E+00   5.683208913887915E-01  -8.494235534576215E-01   2.752082964642282E-01   4.049034473224671E-01   7.688253867035346E+00   5.290704802019208E-02   7.457614502894477E+00  -4.107698087063126E-01   6.689314431384938E+00  -1.376126898983748E-01
   5.000000000000000E-01   8.999999772640876E-05   9.760136361360866E+00  -4.356105266662861E+00   7.811749372781395E+00  -2.647471888343495E+00  -1.417399560874836E+00   2.007853128629728E+00   8.088741374577712E+00  -2.995425738070580E-01   9.247018579072943E+00   2.771316859803318E-01   2.330894460201130E+00  -2.828958926557178E+00   5.683007202786163E-01  -8.493986396940371E-01   2.751949317333252E-01   4.048952073878416E-01   7.688253661242907E+00   5.292263972876388E-02   7.457585809547322E+00  -4.107663379744897E-01   6.689313295226706E+00  -1.376092263979393E-01
   5.000000000000000E-01   9.999999747378752E-05   9.760110555250886E+00  -4.356084053274607E+00   7.811705156054254E+00  -2.647429173454857E+00  -1.417359397198672E+00   2.007813423836518E+00   8.088738682974295E+00  -2.995379812416099E-01   9.246980018095902E+00   2.771236920730407E-01   2.330894293897763E+00  -2.828957068947584E+00   5.682805501979197E-01  -8.493737270514673E-01   2.751815678198506E-01   4.048869677597011E-01   7.688253455428310E+00   5.293823068554077E-02   7.457557117604809E+00  -4.107628671959568E-01   6.689312159131343E+00  -1.376057630031633E-01
   5.000000000000000E-01   1.999999949475750E-04   9.759852471118927E+00  -4.355871897592487E+00   7.811263097469366E+00  -2.647002123529328E+00  -1.416957861271122E+00   2.007416466166291E+00   8.088711772218980E+00  -2.994920608885342E-01   9.246594504429476E+00   2.770437742837577E-01   2.330892572124499E+00  -2.828938445979434E+00   5.680789059963424E-01  -8.491246622654881E-01   2.750479736299313E-01   4.048045883308150E-01   7.688251396053563E+00   5.309409891132333E-02   7.457270275414401E+00  -4.107281568435716E-01   6.689300801634733E+00  -1.375711348658313E-01
   5.000000000000000E-01   3.999999898951501E-04   9.759336177328878E+00  -4.355447467408131E+00   7.810379572725397E+00  -2.646148563089974E+00  -1.416155339044230E+00   2.006623042826613E+00   8.088657979489819E+00  -2.994002490909498E-01   9.245824000951933E+00   2.768840547137336E-01   2.330888808298450E+00  -2.828900944455097E+00   5.676759261254610E-01  -8.486268686830930E-01   2.747810302099506E-01   4.046399213375711E-01   7.688247270444073E+00   5.340560995727023E-02   7.456697012025802E+00  -4.106587221650233E-01   6.689278105486154E+00  -1.375019102725116E-01
   5.000000000000000E-01   5.999999848427251E-04   9.758819716393987E+00  -4.355022878983673E+00   7.809496837002379E+00  -2.645295721061373E+00  -1.415353548847505E+00   2.005830274764811E+00   8.088604225109592E+00  -2.993084758205189E-01   9.245054195200309E+00   2.767244896413888E-01   2.330884617687906E+00  -2.828863102316434E+00   5.672733571489644E-01  -8.481295225990249E-01   2.745144129869920E-01   4.044753767050984E-01   7.688243135350877E+00   5.371682066887878E-02   7.456124309341211E+00  -4.105892689156088E-01   6.689255434438381E+00  -1.374327278954121E-01
   5.000000000000000E-01   7.999999797903001E-04   9.758303088582192E+00  -4.354598132543112E+00   7.808614889245812E+00  -2.644443596479232E+00  -1.414552489713514E+00   2.005038161114463E+00   8.088550509046698E+00  -2.992167410561321E-01   9.244285086278552E+00   2.765650788506195E-01   2.330880000598773E+00  -2.828824919767237E+00   5.668711984894024E-01  -8.476326234288766E-01   2.742481214625349E-01   4.043109542833061E-01   7.688238990370493E+00   5.402773129371047E-02   7.455552166619019E+00  -4.105197971681909E-01   6.689232788460997E+00  -1.373635877038688E-01
   5.000000000000000E-01   9.999999747378752E-04   9.757786294161351E+00  -4.354173228310405E+00   7.807733728403071E+00  -2.643592188380978E+00  -1.413752160676527E+00   2.004246701010697E+00   8.088496831269563E+00  -2.991250447766945E-01   9.243516673292177E+00   2.764058221257154E-01   2.330874957337071E+00  -2.828786397011499E+00   5.664694495703796E-01  -8.471361705892675E-01   2.739821551389978E-01   4.041466539223643E-01   7.688234835100626E+00   5.433834207906513E-02   7.454980583118912E+00  -4.104503069954673E-01   6.689210167523623E+00  -1.372944896672444E-01
   5.000000000000000E-01   2.000000094994903E-03   9.755199831914252E+00  -4.352046347789666E+00   7.803339690548211E+00  -2.639345860962933E+00  -1.409761432685787E+00   2.000299172955473E+00   8.088229015528469E+00  -2.986671398498862E-01   9.239685015635443E+00   2.756118418516609E-01   2.330843359151948E+00  -2.828588687257151E+00   5.644668306925331E-01  -8.446605806432949E-01   2.726571839931151E-01   4.033269776855228E-01   7.688213890408473E+00   5.588690727590817E-02   7.452131027714976E+00  -4.101025822346805E-01   6.689097437360062E+00  -1.369496306873401E-01
   5.000000000000000E-01   4.000000189989805E-03   9.750014565908145E+00  -4.347780881270257E+00   7.794610034083920E+00  -2.630906394481108E+00  -1.401834184098239E+00   1.992452640518954E+00   8.087696237448439E+00  -2.977542043469203E-01   9.232073386086546E+00   2.740353134450220E-01   2.330748376072306E+00  -2.828167870076340E+00   5.604919953314436E-01  -8.397425433702335E-01   2.700313485144202E-01   4.016966944821181E-01   7.688171001344976E+00   5.896169094414666E-02   7.446473436955650E+00  -4.094057922054080E-01   6.688873837696312E+00  -1.362630568557697E-01
